Datetime,district_cooling-cooling,district_heating,district_heating-water_systems,electricity-cooling,electricity-exterior_lighting,electricity-fans,electricity-heat_recovery,electricity-heat_rejection,electricity-heating,electricity-interior_equipment,electricity-interior_lighting,electricity-pumps,electricity-refrigeration,electricity-water_systems,natural_gas-heating,natural_gas-interior_equipment,natural_gas-water_systems,district_cooling-total_energy_consumption,district_heating-total_energy_consumption,electricity-total_energy_consumption,natural_gas-total_energy_consumption,other_fuel-heating,other_fuel-water_systems,other_fuel-total,site_energy-total,TMP_F
2018-05-14 06:00:00+00:00,962.9672691,552.2646951,284.3241639,23021.48821,93365.60959,77409.13597,1630.022547,529.3872397,9404.970456,243601.2331,69783.92875,6139.241844,5782.679127,12485.60622,33127.95401,29848.19905,11551.23347,962.9672691,836.588859,543153.303,74527.38652,8303.054496,1399.541638,9702.596135,629182.8498,53.1
2018-05-14 07:00:00+00:00,984.5007509,641.4828002,263.075773,23828.57544,93365.60959,78809.52988,1648.54929,550.7690789,10664.47675,239596.9527,69469.11746,6406.555904,5779.886334,12318.45818,38157.23918,30057.75122,11915.21128,984.5007509,904.5585731,542438.4806,80130.20168,8487.160814,1357.806554,9844.967368,634302.7169,54.0
2018-05-14 08:00:00+00:00,960.4501894,724.5022997,259.325598,24047.488,93365.60959,87163.53812,1716.690123,561.1612652,12410.07283,235280.1427,73293.87246,6755.110802,5774.875424,15317.89655,46623.9415,30651.29097,15555.68048,960.4501894,983.8278978,555686.4579,92830.91295,10445.10383,1639.959321,12085.06315,662546.7202,54.0
2018-05-14 09:00:00+00:00,1038.313638,814.4986792,287.0522634,25888.74451,93365.60959,99064.98745,1876.156888,636.920608,19014.54376,236830.3212,84207.90889,6965.955373,5764.76563,21029.52513,55974.50446,44856.39116,22119.83754,1038.313638,1101.550943,594645.439,122950.7332,13801.89965,2463.987359,16265.88701,736001.9325,54.0
2018-05-14 09:00:00+00:00,1038.313638,814.4986792,287.0522634,25888.74451,93365.60959,99064.98745,1876.156888,636.920608,19014.54376,236830.3212,84207.90889,6965.955373,5764.76563,21029.52513,55974.50446,44856.39116,22119.83754,1038.313638,1101.550943,594645.439,122950.7332,13801.89965,2463.987359,16265.88701,736001.9325,54.0
2018-05-14 09:00:00+00:00,1038.313638,814.4986792,287.0522634,25888.74451,93365.60959,99064.98745,1876.156888,636.920608,19014.54376,236830.3212,84207.90889,6965.955373,5764.76563,21029.52513,55974.50446,44856.39116,22119.83754,1038.313638,1101.550943,594645.439,122950.7332,13801.89965,2463.987359,16265.88701,736001.9325,54.0
2018-05-14 10:00:00+00:00,2017.106271,1770.810121,357.3221358,33617.07138,30768.71577,135228.139,2387.35511,772.2362716,24035.28711,246837.136,108845.5873,7291.14054,5757.253368,29428.33177,66497.26595,85253.20918,31575.53586,2017.106271,2128.132257,624968.2536,183326.011,14269.82574,3282.364639,17552.19038,829991.7027,54.0
2018-05-14 11:00:00+00:00,2676.521948,3224.015269,385.1835394,41720.81375,0.0,183103.8256,3925.838216,884.7417789,51471.36555,283903.4216,153059.216,8770.613578,6853.670646,41601.74447,133875.6552,137854.2332,43520.45394,2676.521948,3609.198809,775295.2511,315250.3424,35133.90526,4831.309096,39965.21435,1136796.54,54.0
2018-05-14 12:00:00+00:00,3322.173135,2129.938158,982.7821061,57178.02816,0.0,208838.7809,4141.468472,1130.43848,37357.98409,313282.6469,217269.431,9179.802727,6839.377152,65279.89063,94582.853,193992.8075,64123.16608,3322.173135,3112.720264,920497.8485,352698.8265,25169.99969,6901.3583,32071.35799,1311702.94,55.0
2018-05-14 13:00:00+00:00,4372.431621,1483.927919,1428.181996,76345.30192,0.0,227245.0692,4357.251027,1387.265005,22707.27894,344293.3599,277384.7376,9418.501057,6870.425353,88153.71481,64713.49634,206674.5712,77829.4003,4372.431621,2912.109915,1058162.905,349217.4678,15013.64553,9097.628325,24111.27385,1438776.204,55.9
2018-05-14 14:00:00+00:00,5154.067,919.3526539,1760.574313,112823.7345,0.0,243777.8576,4442.399423,1519.544995,11308.77326,373140.0386,305312.6718,9726.460505,7007.266179,101097.5837,35476.77619,239743.3716,87755.47529,5154.067,2679.926967,1170156.33,362975.6231,9617.266309,10295.62899,19912.89529,1560878.86,57.9
2018-05-14 14:00:00+00:00,5154.067,919.3526539,1760.574313,112823.7345,0.0,243777.8576,4442.399423,1519.544995,11308.77326,373140.0386,305312.6718,9726.460505,7007.266179,101097.5837,35476.77619,239743.3716,87755.47529,5154.067,2679.926967,1170156.33,362975.6231,9617.266309,10295.62899,19912.89529,1560878.86,57.9
2018-05-14 15:00:00+00:00,6890.170375,558.4863786,2062.805149,159528.6137,0.0,256547.7319,5024.106399,1693.475429,4457.084465,389359.6928,317432.1294,9875.266559,7169.737655,106759.9387,16129.45483,301204.5191,92431.21067,6890.170375,2621.291528,1257847.777,409765.1846,4060.615983,10901.07183,14961.68781,1692086.13,60.1
2018-05-14 16:00:00+00:00,9049.156223,253.6458996,2163.473952,195972.8282,0.0,260911.6983,4945.379498,2009.027465,1414.409608,396946.01,319791.3454,10081.09327,7244.955928,107634.4135,7537.569744,302389.2486,92623.74842,9049.156223,2417.119851,1306951.161,402550.5667,2510.728617,11037.61133,13548.33994,1734516.363,64.0
2018-05-14 16:00:00+00:00,9049.156223,253.6458996,2163.473952,195972.8282,0.0,260911.6983,4945.379498,2009.027465,1414.409608,396946.01,319791.3454,10081.09327,7244.955928,107634.4135,7537.569744,302389.2486,92623.74842,9049.156223,2417.119851,1306951.161,402550.5667,2510.728617,11037.61133,13548.33994,1734516.363,64.9
2018-05-14 17:00:00+00:00,10320.13381,175.0753931,2086.101571,233971.0717,0.0,260897.1534,4556.070295,2261.835822,809.5975147,394611.1504,315951.7625,10127.80369,7333.521921,104521.8288,5135.510969,269940.0219,91132.4301,10320.13381,2261.176964,1335041.796,366207.963,1737.791455,10424.05831,12161.84976,1725992.939,66.0
2018-05-14 18:00:00+00:00,11152.40168,131.80102,1872.300555,276472.4426,0.0,258749.2878,4657.484237,2712.9024,573.6528485,381027.1737,301771.1981,10261.42921,7558.888537,100069.1511,4275.555358,213675.6489,88981.33219,11152.40168,2004.101575,1343853.611,306932.5365,1210.312969,10215.33993,11425.6529,1675368.323,69.8
2018-05-14 18:00:00+00:00,11152.40168,131.80102,1872.300555,276472.4426,0.0,258749.2878,4657.484237,2712.9024,573.6528485,381027.1737,301771.1981,10261.42921,7558.888537,100069.1511,4275.555358,213675.6489,88981.33219,11152.40168,2004.101575,1343853.611,306932.5365,1210.312969,10215.33993,11425.6529,1675368.323,69.1
2018-05-14 19:00:00+00:00,11289.67756,101.1016769,1955.409151,287542.2081,0.0,249964.6234,4737.256284,2606.816646,600.8857314,359436.741,278742.9666,10212.63679,7688.934092,95595.34509,4661.969652,198912.1796,87216.85409,11289.67756,2056.510828,1297128.414,290791.0033,873.1397252,9862.942241,10736.08197,1612001.707,72.0
2018-05-14 20:00:00+00:00,10994.92534,103.7017575,1895.326471,274395.5358,0.0,236123.8644,4533.551293,2499.379433,567.688996,348160.2964,257793.4573,10123.64865,7653.929206,90282.35727,5112.78212,257961.0606,85555.86947,10994.92534,1999.028229,1232133.709,348629.7122,771.9387514,9619.233854,10391.17261,1604148.565,75.9
2018-05-14 21:00:00+00:00,10319.29011,96.82727298,1739.273378,254651.6432,0.0,217330.2915,4042.880746,2392.938529,553.224643,336392.4491,237721.1562,10020.02845,7706.959096,82142.01149,4854.790819,305500.4962,83319.72767,10319.29011,1836.100651,1152953.583,393675.0147,911.1634106,9217.980978,10129.14439,1568913.15,75.9
2018-05-14 22:00:00+00:00,8379.709197,93.22143147,1885.154831,221478.0723,0.0,196984.9941,3800.878256,2230.16546,580.0740435,330162.7765,220139.8614,9711.622386,7673.248117,79813.61596,5578.395827,300496.3825,81080.35605,8379.709197,1978.376262,1072575.308,387155.1344,964.5751908,9247.506541,10212.08173,1480300.626,75.9
2018-05-14 23:00:00+00:00,7503.983453,90.86598217,1900.902052,181608.9303,0.0,179114.5368,3529.176728,1983.432197,600.12836,308379.7641,206147.8351,9217.187144,7620.87954,75023.60287,5623.645891,256809.0408,74978.88918,7503.983453,1991.768034,973225.4731,337411.5759,1052.649699,8716.464557,9769.114256,1329901.929,73.9
2018-05-15 00:00:00+00:00,5921.662927,129.7537236,1834.12703,133226.4068,0.0,144018.8889,3061.262809,1763.539071,611.8514934,294925.8388,194709.5858,8637.993521,7479.825178,66421.20828,6258.489818,210460.7926,67371.96864,5921.662927,1963.880754,854856.4007,284091.2511,1308.695387,7913.66891,9222.364298,1156055.572,73.9
2018-05-15 01:00:00+00:00,4226.60812,156.1162288,1607.697444,97613.58468,94455.6775,127796.7818,2592.490889,1622.162307,781.3410393,280332.4459,180410.1885,8443.801055,7311.113211,49755.86979,8079.910388,186223.9449,53023.94497,4226.60812,1763.813673,851115.4567,247327.8002,1651.627596,6593.072871,8244.700467,1112678.392,70.0
2018-05-15 02:00:00+00:00,3461.285761,110.0414667,1479.644252,68900.70903,94455.6775,112673.9482,1992.7056,1444.386344,734.2611139,266594.7508,145940.1286,6729.833141,7041.143193,39725.85871,4972.253076,138910.1922,41256.23366,3461.285761,1589.685719,746233.4022,185138.6789,1397.847734,5437.332771,6835.180505,943258.244,71.1
2018-05-15 03:00:00+00:00,2724.323335,44.71578391,1009.891594,58359.85706,94455.6775,100296.1645,1752.847489,1345.007676,288.6603247,256600.9985,104695.0547,6515.532287,5948.845534,29580.34209,3599.55518,87359.72178,29546.69186,2724.323335,1054.607378,659838.9877,120505.9688,1248.383769,3869.518669,5117.902438,789241.7993,71.6
2018-05-15 03:00:00+00:00,2724.323335,44.71578391,1009.891594,58359.85706,94455.6775,100296.1645,1752.847489,1345.007676,288.6603247,256600.9985,104695.0547,6515.532287,5948.845534,29580.34209,3599.55518,87359.72178,29546.69186,2724.323335,1054.607378,659838.9877,120505.9688,1248.383769,3869.518669,5117.902438,789241.7993,71.1
2018-05-15 04:00:00+00:00,2239.291204,85.7867156,742.253083,50787.86739,94455.6775,93985.19673,1541.56305,1330.566662,457.0035689,249037.9052,82472.82518,6430.742116,5909.063658,21537.21726,3859.880369,44738.99134,21640.03653,2239.291204,828.0397986,607945.6283,70238.90823,1514.931258,2907.955581,4422.886838,685674.7633,69.1
2018-05-15 05:00:00+00:00,1953.470855,96.04282133,386.7116222,44425.48388,93365.60959,78344.65685,1546.827183,1330.797866,683.5517346,245186.7267,73126.39692,6344.396407,5799.212148,15262.72269,5278.066023,29794.64663,14616.02395,1953.470855,482.7544436,565416.382,49688.73661,1776.549157,1660.763999,3437.313157,620978.6653,68.0
2018-05-15 06:00:00+00:00,1415.075337,55.98946717,275.6522834,37233.26244,93365.60959,74453.83703,1404.048293,1302.610596,798.7633684,243601.6924,69784.32959,6077.12005,5799.349488,12414.82056,5635.584179,29848.19905,11694.36811,1415.075337,331.6417505,546235.4435,47178.15134,1698.29846,1382.793329,3081.091789,598241.4117,64.0
2018-05-15 07:00:00+00:00,1340.285895,68.44480397,245.9242791,38015.29384,93365.60959,75750.01031,1451.135307,1358.594397,1238.088088,239600.0559,69469.61846,6225.062247,5795.381109,12355.90633,7312.293045,30057.75122,11648.16348,1340.285895,314.3690831,544624.7556,49018.20775,2095.05008,1374.110656,3469.160736,598766.787,64.0
2018-05-15 07:00:00+00:00,1340.285895,68.44480397,245.9242791,38015.29384,93365.60959,75750.01031,1451.135307,1358.594397,1238.088088,239600.0559,69469.61846,6225.062247,5795.381109,12355.90633,7312.293045,30057.75122,11648.16348,1340.285895,314.3690831,544624.7556,49018.20775,2095.05008,1374.110656,3469.160736,598766.787,64.9
2018-05-15 08:00:00+00:00,1282.79235,145.802392,253.122865,38027.70994,93365.60959,83137.63347,1517.038205,1344.777587,1737.943131,235285.0987,73293.09675,6516.670342,5792.85987,15411.45396,10318.49232,30651.29097,15575.53836,1282.79235,398.925257,555429.8916,56545.32165,2384.442674,1586.18337,3970.626044,617627.565,64.9
2018-05-15 09:00:00+00:00,1409.176558,263.4879722,299.1413603,43145.87592,93365.60959,94379.13949,1679.885164,1380.483042,2943.666498,236832.0482,84207.29382,6770.687605,5785.660756,20738.33288,12222.27889,44856.39116,22091.79789,1409.176558,562.6293324,591228.683,79170.46794,3052.812827,2516.684244,5569.49707,677940.4625,66.9
2018-05-15 10:00:00+00:00,1945.659612,667.8022422,349.7339614,54337.7569,29267.93036,131440.5881,2220.860472,1569.255137,4050.820649,246839.1483,108841.506,7420.296728,5780.663763,29125.55751,14830.54602,85253.20918,31676.97711,1945.659612,1017.536204,620894.3839,131760.7323,2604.935604,3241.343376,5846.27898,761464.6001,62.1
2018-05-15 11:00:00+00:00,3197.378709,873.1154088,388.7772344,81295.07981,0.0,180739.1769,3427.860039,1998.56402,6072.224906,283905.3511,153032.8716,8994.413941,6938.921689,41472.24325,30105.28579,137854.2332,43538.45208,3197.378709,1261.892643,767876.7073,211497.9711,5188.773268,4864.294359,10053.06763,993887.0286,66.9
2018-05-15 12:00:00+00:00,4771.755145,327.1211033,962.7546521,138464.4949,0.0,209008.9393,3580.915327,2333.639868,2334.007971,313283.6113,217227.5251,9744.344191,7081.820843,65024.48256,14050.9576,193992.8075,64142.94197,4771.755145,1289.875755,968083.7813,272186.707,2242.072326,6939.118448,9181.190773,1255513.324,69.1
2018-05-15 13:00:00+00:00,8565.382265,208.5594862,1416.650462,231432.2442,0.0,231290.6667,3948.253331,2732.391893,1086.73353,344294.4459,277349.9331,10256.79916,7521.509067,87579.11076,11516.20468,206674.5712,77671.25191,8565.382265,1625.209948,1197492.088,295862.0278,1454.797293,9003.68848,10458.48577,1514003.211,73.0
2018-05-15 14:00:00+00:00,13708.15301,130.0640618,1797.85176,358795.9608,0.0,250396.9553,4922.15925,3074.072634,658.510202,373138.1381,305305.901,10489.00059,7992.074848,100826.1462,6280.281689,239743.3716,87810.0221,13708.15301,1927.915822,1415598.919,333833.6754,2182.871277,10241.1617,12424.03297,1777492.717,75.9
2018-05-15 15:00:00+00:00,17400.98456,86.33425539,2040.042979,465086.1962,0.0,263658.1671,5481.485994,3289.389282,367.7207043,389355.9856,317431.094,10642.4979,8225.279675,106765.8786,3260.129003,301204.5191,92539.84854,17400.98456,2126.377234,1570303.695,397004.4966,1047.412378,10911.25787,11958.67024,1998794.247,79.0
2018-05-15 16:00:00+00:00,20923.66501,58.37895294,2114.470644,530924.6195,0.0,267048.6562,5592.029912,3347.87954,221.3698603,396939.0654,319789.4377,10732.71863,8336.225955,107072.0349,2047.71725,302389.2486,92017.08224,20923.66501,2172.849597,1650004.038,396454.0481,1045.366356,10995.97227,12041.33863,2081595.963,82.0
2018-05-15 17:00:00+00:00,22194.60634,52.17826901,2098.418285,559793.2723,0.0,266193.7853,5481.54192,3264.33395,183.8597154,394604.698,315950.1398,10740.7774,8386.814937,104513.0789,1813.062494,269940.0219,90835.23361,22194.60634,2150.596554,1669112.302,362588.318,706.4155261,10654.40614,11360.82166,2067406.669,84.9
2018-05-15 18:00:00+00:00,23060.39459,55.66365884,1984.521975,589036.5507,0.0,264089.0405,5570.605152,3193.412341,214.4208285,381021.5308,301766.8704,10753.65318,8481.750016,99746.87141,2494.742297,213675.6489,88523.39206,23060.39459,2040.185634,1663874.705,304693.7833,676.9986655,10182.95656,10859.95523,2004529.048,87.1
2018-05-15 19:00:00+00:00,21684.60789,45.84662654,1946.109279,568220.7272,0.0,256384.6041,5381.189572,3098.542192,408.3205026,359430.9606,278737.0396,10679.33955,8443.76926,95464.26045,3597.898313,198912.1796,87121.00512,21684.60789,1991.955906,1586248.753,289631.083,603.1791095,10114.98313,10718.16224,1910274.585,89.1
2018-05-15 20:00:00+00:00,18796.82359,52.39033468,1891.782993,498068.1365,0.0,243418.0078,4989.162444,3114.046881,445.2034012,348152.2465,257783.0407,10548.5691,8294.738554,89650.90759,3643.31913,257961.0606,85324.23405,18796.82359,1944.173327,1464464.06,346928.6138,567.526203,9736.944471,10304.47067,1842438.162,88.0
2018-05-15 20:00:00+00:00,18796.82359,52.39033468,1891.782993,498068.1365,0.0,243418.0078,4989.162444,3114.046881,445.2034012,348152.2465,257783.0407,10548.5691,8294.738554,89650.90759,3643.31913,257961.0606,85324.23405,18796.82359,1944.173327,1464464.06,346928.6138,567.526203,9736.944471,10304.47067,1842438.162,77.0
2018-05-15 21:00:00+00:00,14752.76303,49.30720943,1754.746148,385652.3528,0.0,223891.333,4454.735365,2921.401253,450.019489,336390.3572,237725.4108,10441.9125,8053.483803,81491.02183,3150.053463,305500.4962,82527.6153,14752.76303,1804.053357,1291472.028,391178.165,703.6840215,9102.017764,9805.701786,1709012.73,72.0
2018-05-15 21:00:00+00:00,14752.76303,49.30720943,1754.746148,385652.3528,0.0,223891.333,4454.735365,2921.401253,450.019489,336390.3572,237725.4108,10441.9125,8053.483803,81491.02183,3150.053463,305500.4962,82527.6153,14752.76303,1804.053357,1291472.028,391178.165,703.6840215,9102.017764,9805.701786,1709012.73,66.0
2018-05-15 21:00:00+00:00,14752.76303,49.30720943,1754.746148,385652.3528,0.0,223891.333,4454.735365,2921.401253,450.019489,336390.3572,237725.4108,10441.9125,8053.483803,81491.02183,3150.053463,305500.4962,82527.6153,14752.76303,1804.053357,1291472.028,391178.165,703.6840215,9102.017764,9805.701786,1709012.73,64.9
2018-05-15 21:00:00+00:00,14752.76303,49.30720943,1754.746148,385652.3528,0.0,223891.333,4454.735365,2921.401253,450.019489,336390.3572,237725.4108,10441.9125,8053.483803,81491.02183,3150.053463,305500.4962,82527.6153,14752.76303,1804.053357,1291472.028,391178.165,703.6840215,9102.017764,9805.701786,1709012.73,66.0
2018-05-15 22:00:00+00:00,10156.39853,42.63816399,1892.395716,286003.1296,0.0,202033.3851,3900.515364,2683.790954,506.9052948,330160.8616,220164.4857,10136.24802,7737.607826,79964.06546,3519.502504,300496.3825,81267.50836,10156.39853,1935.03388,1143290.995,385283.3934,958.0361116,9133.101813,10091.13793,1550756.975,66.9
2018-05-15 22:00:00+00:00,10156.39853,42.63816399,1892.395716,286003.1296,0.0,202033.3851,3900.515364,2683.790954,506.9052948,330160.8616,220164.4857,10136.24802,7737.607826,79964.06546,3519.502504,300496.3825,81267.50836,10156.39853,1935.03388,1143290.995,385283.3934,958.0361116,9133.101813,10091.13793,1550756.975,66.9
2018-05-15 23:00:00+00:00,6911.254805,48.02951125,1956.813454,188344.6491,0.0,180717.2684,3641.943476,2202.494063,645.1673226,308379.6398,206157.5877,9415.171267,7519.67187,74980.95393,4459.391399,256809.0408,74781.83909,6911.254805,2004.842965,982004.547,336050.2713,1112.610501,8555.836312,9668.446814,1336639.377,66.0
2018-05-16 00:00:00+00:00,5682.512722,70.92256289,1868.952648,139775.5531,0.0,145925.3823,3116.361541,1903.118547,719.3282546,294926.2565,194700.897,9019.477616,7373.755029,66306.31476,5803.745053,210460.7926,67350.06389,5682.512722,1939.875211,863766.4446,283614.6016,1229.817696,8022.726743,9252.544439,1164255.991,66.0
2018-05-16 01:00:00+00:00,4543.973113,100.3420951,1664.165223,106117.5567,94455.6775,130079.1549,2826.377313,1702.232264,965.2895316,280333.6913,180413.174,8700.694361,7266.229088,49270.21963,7193.82671,186223.9449,52583.69796,4543.973113,1764.507318,862130.2966,246001.4695,1579.120528,6567.813441,8146.933969,1122587.193,64.9
2018-05-16 02:00:00+00:00,3528.360636,86.3607752,1381.965515,76649.3211,94455.6775,114847.7781,2100.044731,1539.886327,860.7655863,266596.4004,145950.2481,7041.965768,7110.957566,39726.32076,4443.409508,138910.1922,41036.9594,3528.360636,1468.326291,756879.3659,184390.5611,1266.217061,5499.709855,6765.926916,953032.5519,64.9
2018-05-16 03:00:00+00:00,2741.329435,38.50809612,1022.974034,63859.37879,94455.6775,102258.6961,1875.506193,1428.311909,661.6781976,256601.8534,104702.1056,6680.170995,6054.427303,29461.47533,4159.242587,87359.72178,29538.26751,2741.329435,1061.48213,668039.2814,121057.2319,1244.360553,3907.173431,5151.533984,798050.8686,64.9
2018-05-16 04:00:00+00:00,2223.273508,82.64269713,743.3495098,53765.99263,94455.6775,95332.53005,1659.097141,1344.608797,976.4209734,249038.8927,82474.6515,6391.624686,5899.166191,21675.47494,5531.224752,44738.99134,21675.12627,2223.273508,825.992207,613014.137,71945.34236,1598.895462,2818.573018,4417.468479,692426.2226,64.0
2018-05-16 05:00:00+00:00,2005.819783,87.25531428,365.6858361,48065.88401,93365.60959,79821.69672,1629.055701,1263.558906,1255.471845,245186.8401,73128.89742,6392.609078,5880.136472,15072.21327,6201.737905,29794.64663,14539.66274,2005.819783,452.9411504,571061.9731,50536.04728,1838.606611,1660.57534,3499.18195,627555.9716,63.0
2018-05-16 06:00:00+00:00,1465.071616,54.5470489,275.9166885,40372.63894,93365.60959,76026.52596,1461.562251,1250.302325,1219.600973,243632.5849,69889.74369,6157.599321,5869.18854,12524.20398,6286.475172,29848.19905,11956.28997,1465.071616,330.4637374,551769.5604,48090.96419,1723.449313,1369.436164,3092.885477,604748.9535,64.0
2018-05-16 06:00:00+00:00,1465.071616,54.5470489,275.9166885,40372.63894,93365.60959,76026.52596,1461.562251,1250.302325,1219.600973,243632.5849,69889.74369,6157.599321,5869.18854,12524.20398,6286.475172,29848.19905,11956.28997,1465.071616,330.4637374,551769.5604,48090.96419,1723.449313,1369.436164,3092.885477,604748.9535,64.0
2018-05-16 07:00:00+00:00,1353.669081,68.5261006,301.5868381,41217.44115,93365.60959,77203.59202,1488.644436,1326.28988,1653.001579,240367.0054,69608.48115,6302.758479,5799.374443,12305.09301,7439.524813,30057.75122,11828.05102,1353.669081,370.1129387,550637.2911,49325.32705,2083.991313,1342.353192,3426.344505,605112.7528,63.0
2018-05-16 08:00:00+00:00,1324.063776,113.5156481,298.6266969,41575.02284,93365.60959,84295.72273,1534.591849,1393.112058,2248.167526,236811.099,73099.50315,6497.529242,5795.08477,15411.82673,10311.47208,30651.29097,15313.03856,1324.063776,412.1423449,562027.2694,56275.80161,2444.777717,1584.196761,4028.974478,624068.2599,63.0
2018-05-16 09:00:00+00:00,1413.631636,149.964442,288.0226214,45658.1926,93365.60959,95518.65789,1700.932365,1533.171231,3697.867901,237440.9595,84065.48364,6749.292725,5788.959833,20752.48306,11805.39266,44856.39116,21942.51299,1413.631636,437.9870634,596271.6103,78604.29682,3329.94595,2517.031004,5846.976954,682574.5115,62.1
2018-05-16 10:00:00+00:00,2571.505426,567.538307,326.1074925,56917.2288,28970.85637,132639.5607,2227.188116,1553.394868,4823.545903,247588.3654,108569.7157,7453.764429,5785.874594,28892.94843,14174.77567,85253.20918,31410.83025,2571.505426,893.6457995,625422.4433,130838.8151,2975.787511,3238.400522,6214.188033,765940.6068,63.0
2018-05-16 11:00:00+00:00,3158.576161,1280.690053,406.8303405,73948.71033,0.0,181184.3504,3570.308272,1729.350789,11632.28495,284662.3109,152013.3342,8957.798939,6907.479396,41684.3045,39627.17195,137854.2332,43354.59083,3158.576161,1687.520393,766290.2327,220835.996,8046.867607,4846.184935,12893.05254,1004865.389,62.1
2018-05-16 12:00:00+00:00,3639.53665,771.3641852,956.5453019,89699.97302,0.0,208177.364,3842.449917,1944.625695,8847.204969,313736.6013,215254.803,9357.538595,6889.814177,65153.65507,27422.82411,193992.8075,64148.55119,3639.53665,1727.909487,922904.0297,285564.1828,5678.57516,6817.487554,12496.06271,1226331.735,63.0
2018-05-16 13:00:00+00:00,4685.101839,540.9280047,1417.589133,108464.7355,0.0,227814.7308,4051.197785,2133.151996,5966.654073,345221.2053,273536.2311,9784.479956,6902.779643,87532.87808,22048.08337,206674.5712,77401.39297,4685.101839,1958.517138,1071408.044,306124.0475,4048.544521,9090.880731,13139.42525,1397315.152,64.0
2018-05-16 14:00:00+00:00,5406.983308,436.8031327,1809.138218,132486.2478,0.0,245021.1741,4118.21218,2296.578694,4015.146127,373235.951,304701.8448,9963.117646,6919.284383,100933.2355,14866.89471,239743.3716,87618.19258,5406.983308,2245.941351,1183690.792,342228.4589,4359.410084,10141.70456,14501.11465,1548073.308,64.0
2018-05-16 14:00:00+00:00,5406.983308,436.8031327,1809.138218,132486.2478,0.0,245021.1741,4118.21218,2296.578694,4015.146127,373235.951,304701.8448,9963.117646,6919.284383,100933.2355,14866.89471,239743.3716,87618.19258,5406.983308,2245.941351,1183690.792,342228.4589,4359.410084,10141.70456,14501.11465,1548073.308,64.0
2018-05-16 15:00:00+00:00,6674.309651,431.8026985,2106.09315,162448.4295,0.0,257686.3803,4351.586173,2405.51839,3229.181623,389051.0901,317196.308,10042.41285,7011.606985,106288.7604,9786.609554,301204.5191,92065.72177,6674.309651,2537.895848,1259711.274,403056.8504,3066.696283,10780.15547,13846.85176,1685827.2,64.0
2018-05-16 16:00:00+00:00,7876.47925,348.6538962,2132.185939,187392.2757,0.0,261530.0068,4498.340814,2483.611811,2577.628877,395619.9659,319804.1873,10082.2318,7145.912483,107045.4664,7019.768189,302389.2486,91732.70328,7876.47925,2480.839836,1298179.628,401141.72,2977.421134,10935.66768,13913.08881,1723591.775,63.0
2018-05-16 16:00:00+00:00,7876.47925,348.6538962,2132.185939,187392.2757,0.0,261530.0068,4498.340814,2483.611811,2577.628877,395619.9659,319804.1873,10082.2318,7145.912483,107045.4664,7019.768189,302389.2486,91732.70328,7876.47925,2480.839836,1298179.628,401141.72,2977.421134,10935.66768,13913.08881,1723591.775,62.6
2018-05-16 16:00:00+00:00,7876.47925,348.6538962,2132.185939,187392.2757,0.0,261530.0068,4498.340814,2483.611811,2577.628877,395619.9659,319804.1873,10082.2318,7145.912483,107045.4664,7019.768189,302389.2486,91732.70328,7876.47925,2480.839836,1298179.628,401141.72,2977.421134,10935.66768,13913.08881,1723591.775,63.0
2018-05-16 16:00:00+00:00,7876.47925,348.6538962,2132.185939,187392.2757,0.0,261530.0068,4498.340814,2483.611811,2577.628877,395619.9659,319804.1873,10082.2318,7145.912483,107045.4664,7019.768189,302389.2486,91732.70328,7876.47925,2480.839836,1298179.628,401141.72,2977.421134,10935.66768,13913.08881,1723591.775,62.6
2018-05-16 17:00:00+00:00,9070.951271,307.8880714,2023.349863,210172.085,0.0,261002.8727,4887.111919,2556.492277,1843.83164,393405.8517,315937.2982,10099.32048,7217.385467,104451.1783,5922.210603,269940.0219,90265.41542,9070.951271,2331.237935,1311573.428,366127.6479,2073.030104,10849.66542,12922.69552,1702025.979,62.1
2018-05-16 17:00:00+00:00,9070.951271,307.8880714,2023.349863,210172.085,0.0,261002.8727,4887.111919,2556.492277,1843.83164,393405.8517,315937.2982,10099.32048,7217.385467,104451.1783,5922.210603,269940.0219,90265.41542,9070.951271,2331.237935,1311573.428,366127.6479,2073.030104,10849.66542,12922.69552,1702025.979,62.1
2018-05-16 17:00:00+00:00,9070.951271,307.8880714,2023.349863,210172.085,0.0,261002.8727,4887.111919,2556.492277,1843.83164,393405.8517,315937.2982,10099.32048,7217.385467,104451.1783,5922.210603,269940.0219,90265.41542,9070.951271,2331.237935,1311573.428,366127.6479,2073.030104,10849.66542,12922.69552,1702025.979,62.1
2018-05-16 18:00:00+00:00,8879.991154,306.2353272,1981.664777,202705.2396,0.0,257891.8769,4841.925394,2602.753768,2222.147208,379827.6002,301594.2318,10070.41749,7198.59369,99275.69362,6641.851752,213675.6489,88353.21565,8879.991154,2287.900104,1268230.48,308670.7163,2234.268368,10141.10768,12375.37605,1600444.482,62.1
2018-05-16 18:00:00+00:00,8879.991154,306.2353272,1981.664777,202705.2396,0.0,257891.8769,4841.925394,2602.753768,2222.147208,379827.6002,301594.2318,10070.41749,7198.59369,99275.69362,6641.851752,213675.6489,88353.21565,8879.991154,2287.900104,1268230.48,308670.7163,2234.268368,10141.10768,12375.37605,1600444.482,62.1
